material,weight_capacity,fragility,recyclability,co2_score,strength,biodegradability,co2_impact_index,eco_score,cost_efficiency,suitability_score
Plastic,0.386,,1,0.3863203050524309,0.386,2,0.0020997409326424,1.379,0.7937155738508281,2.9996796949475693
Bioplastic,0.2895,,1,0.0965204957102002,0.2895,7,0.0006994818652849,7.595,1.473128789716226,8.1929795042898
Metal,0.1275,,1,0.10938989513822689,0.1275,5,0.0018,5.541,0.6089119053038925,6.018110104861774
Metal,0.348,,1,0.29861773117254525,0.348,5,0.0018002873563218,4.747,0.8730168599784766,6.049382268827455
Plastic,0.169,,1,0.16920877025738798,0.16899999999999998,2,0.0021005917159763,2.29,0.6277655807365439,2.999791229742612
Glass,0.081,,1,0.05791229742612012,0.081,6,0.0015,6.757,0.5129429520072442,7.02308770257388
Glass,0.628,,0,0.4489990467111535,0.628,6,0.0014999999999999,4.116,1.1438999826358742,6.179000953288846
Bioplastic,0.1255,,1,0.04194470924690181,0.1255,7,0.0007011952191235,7.824,0.8841470785762257,8.083555290753097
Paper,0.293,,1,0.12559580552907532,0.29300000000000004,9,0.0008993174061433,9.473,1.2987830128882316,10.167404194470924
Paper,0.8275,,1,0.35510009532888465,0.8275,9,0.0009003021148036,8.51,1.818281315458735,10.472399904671116
Metal,0.867,,1,0.7438036224976168,0.867,5,0.0017998846597462,2.879,1.0274902558888324,6.123196377502383
Paper,0.4515,,1,0.19375595805529075,0.45149999999999996,9,0.0009003322259136,9.187,1.5369901022229433,10.257744041944708
Bioplastic,0.5885,,1,0.19637750238322213,0.5885,7,0.0007000849617672,7.176,1.9856432936635573,8.392122497616779
Glass,0.202,,1,0.1444232602478551,0.202,6,0.0015,6.394,0.8264352574102964,7.057576739752145
Bioplastic,0.234,,1,0.07816968541468065,0.23399999999999999,7,0.0007008547008547,7.672,1.313354735152488,8.15583031458532
Bioplastic,0.1285,,1,0.04289799809342231,0.1285,7,0.0007003891050583,7.82,0.8992428285523681,8.085602001906576
Paper,0.7945,,0,0.3408007626310772,0.7945,9,0.0008999370673379,7.57,1.8024016003460206,9.453699237368921
Paper,0.9755,,1,0.41849380362249766,0.9755,9,0.0009000512557662,8.244,1.8814111049825335,10.557006196377502
Ceramic,0.251,,0,0.1434699714013346,0.251,5,0.0011992031872509,4.398,1.03092795614722,5.107530028598665
Bioplastic,0.905,,1,0.30195424213536703,0.905,7,0.0007,6.7330000000000005,2.251500059290881,8.603045757864635
Bioplastic,0.916,,1,0.3055290753098189,0.916,7,0.0006997816593886,6.718,2.2587776210625297,8.610470924690182
Metal,0.1665,,1,0.14275500476644423,0.1665,5,0.0017987987987987,5.401,0.6858766935008835,6.023744995233556
Paper,0.727,,0,0.3119637750238322,0.727,9,0.0009002751031636,7.691,1.7647182691195187,9.415036224976168
Bioplastic,0.4,,0,0.13346043851286943,0.4,7,0.0007,6.44,1.7133523887300937,7.266539561487131
Metal,0.1795,,1,0.15395614871306007,0.1795,5,0.0017994428969359,5.354,0.7068149399399399,6.02554385128694
Plastic,0.9605,,1,0.96139180171592,0.9605,2,0.0020999479437792,-1.0339999999999998,0.9049438656367881,2.9991081982840804
Glass,0.7205,,0,0.5152526215443279,0.7205,6,0.001500346981263,3.838,1.171063681437868,6.205247378455672
Ceramic,0.7455,,1,0.4263584366062917,0.7455,5,0.0011998658618376,4.211,1.4163352349904919,6.319141563393708
Glass,0.9375,,1,0.6701620591039085,0.9375,6,0.0014997333333333,4.188000000000001,1.2172762718158188,7.267337940896091
Plastic,0.09,,1,0.09008579599618685,0.09,2,0.0021,2.622,0.47347041123370104,2.999914204003813
Plastic,0.5525,,1,0.5531458531935177,0.5525,2,0.0021004524886877,0.6789999999999998,0.8459060059840909,2.9993541468064824
Paper,0.2225,,1,0.09556720686367971,0.2225,9,0.0009011235955056,9.599,1.1377163051425785,10.126932793136321
Glass,0.7775,,1,0.5560057197330792,0.7775000000000001,6,0.0015003215434083,4.667,1.1852030807236795,7.221494280266921
Glass,0.147,,1,0.10510009532888466,0.147,6,0.0015,6.559,0.7167232163606785,7.041899904671116
Bioplastic,0.876,,0,0.29218303145853197,0.876,7,0.0006997716894977,5.774,2.2336509479824986,7.583816968541468
Paper,0.6395,,1,0.27430886558627265,0.6395,9,0.0008999218139171,8.849,1.708482108748249,10.365191134413728
Ceramic,0.145,,1,0.08293612964728313,0.145,5,0.0012,5.652,0.7926263678999479,6.062063870352716
Glass,0.342,,1,0.24451858913250718,0.34199999999999997,6,0.0015,5.974,0.9926895406751519,7.097481410867492
Bioplastic,0.289,,1,0.0965204957102002,0.28900000000000003,7,0.0007006920415224,7.595,1.470584525830706,8.1924795042898
Ceramic,0.4885,,0,0.27931363203050524,0.4885,5,0.0011995905834186,3.828,1.2878524754963556,5.209186367969495
Plastic,0.085,,0,0.08508102955195425,0.08499999999999999,2,0.0021,1.643,0.45925830543394275,1.9999189704480458
Metal,0.312,,1,0.2676358436606292,0.312,5,0.0017996794871794,4.877,0.8486658887592377,6.0443641563393715
Plastic,0.14,,0,0.14013346043851288,0.13999999999999999,2,0.0021,1.412,0.5830091306073838,1.9998665395614872
Bioplastic,0.429,,1,0.1432316491897045,0.429,7,0.0007004662004662,7.399,1.7637507348618457,8.285768350810296
Paper,0.6635,,0,0.284556720686368,0.6635,9,0.0008997739261492,7.806,1.7253631631135347,9.378943279313631
Metal,0.2095,,1,0.17969494756911344,0.20950000000000002,5,0.001799522673031,5.246,0.7490303340149966,6.029805052430887
Ceramic,0.9505,,0,0.5436129647283128,0.9505000000000001,5,0.0011998947922146,2.719,1.476819225357328,5.406887035271687
Ceramic,0.519,,1,0.29694947569113445,0.519,5,0.0012003853564547,4.754,1.3074711815561957,6.222050524308866
Glass,0.7065,,1,0.5050047664442326,0.7065,6,0.0014996461429582,4.881,1.1677593949420941,7.201495233555767
Paper,0.077,,0,0.03312678741658723,0.077,9,0.0009025974025974,8.861,0.5783959899749374,9.043873212583414
Plastic,0.3225,,1,0.32292659675881796,0.3225,2,0.0021007751937984,1.645,0.7625436718133664,2.9995734032411816
Paper,0.333,,1,0.14275500476644423,0.333,9,0.0008993993993993,9.401,1.371753387001767,10.190244995233556
Ceramic,0.574,,1,0.3284080076263108,0.5740000000000001,5,0.0012003484320557,4.622,1.3398442367601247,6.245591992373689
Glass,0.4065,,1,0.2907530981887512,0.40650000000000003,6,0.00150061500615,5.78,1.0402988533788728,7.115746901811249
Bioplastic,0.104,,1,0.03479504289799809,0.10400000000000001,7,0.000701923076923,7.854,0.7715417256011315,8.069204957102
Glass,0.7015,,1,0.5014299332697808,0.7015,6,0.0014996436208125,4.896,1.1663869075923283,7.20007006673022
Plastic,0.865,,1,0.8658245948522403,0.865,2,0.0021,-0.633,0.8956077579825297,2.99917540514776
Ceramic,0.612,,1,0.3500953288846521,0.612,5,0.0012001633986928,4.531,1.3597119559462034,6.261904671115348
Bioplastic,0.8125,,1,0.27097235462345093,0.8125,7,0.0006996923076923,6.863,2.1901901580367467,8.541527645376549
Bioplastic,0.7045,,1,0.2349857006673022,0.7045,7,0.0006997870830376,7.014,2.10307484348321,8.469514299332698
Plastic,0.5745,,0,0.575071496663489,0.5745,2,0.0021000870322019,-0.4129999999999998,0.8510209701334464,1.9994285033365111
Ceramic,0.56,,0,0.3203050524308866,0.5599999999999999,5,0.0012,3.656,1.3323656157858923,5.239694947569113
Glass,0.1195,,1,0.08531935176358436,0.11950000000000001,6,0.0014979079497907,6.642,0.6448328189300412,7.034180648236416
Ceramic,0.7515,,1,0.4299332697807436,0.7515,5,0.0012002661343978,4.196,1.4181030760928222,6.321566730219256
Metal,0.156,,1,0.13393708293612966,0.156,5,0.001801282051282,5.438,0.6668459657701711,6.02206291706387
Glass,0.1085,,1,0.07769304099142041,0.1085,6,0.0015023041474654,6.674,0.6106035407725321,7.03080695900858
Plastic,0.4615,,1,0.4618684461391802,0.4615,2,0.0020996749729144,1.062,0.8213666440447913,2.99963155386082
Plastic,0.9865,,0,0.9873689227836034,0.9865,2,0.0020998479472883,-2.143,0.9072357866128962,1.9991310772163966
Metal,0.137,,1,0.1174928503336511,0.137,5,0.0017992700729927,5.507,0.6299057637519175,6.0195071496663495
Glass,0.146,,1,0.10438512869399429,0.146,6,0.0015,6.562,0.7143376865671641,7.041614871306006
Ceramic,0.2365,,1,0.13536701620591038,0.23650000000000002,5,0.0012008456659619,5.432,1.0048136897529365,6.10113298379409
Bioplastic,0.639,,1,0.21329837940896093,0.639,7,0.0007003129890453,7.105,2.039589228662711,8.425701620591038
Ceramic,0.9005,,0,0.5150142993326978,0.9005000000000001,5,0.001199888950583,2.839,1.464193598387972,5.385485700667302
Ceramic,0.569,,0,0.32554814108674934,0.5690000000000001,5,0.0012003514938488,3.634,1.3370990143369177,5.24345185891325
Glass,0.9055,,1,0.6472831267874167,0.9055,6,0.0014997239094422,4.284,1.2117227962750348,7.258216873212583
Metal,0.641,,1,0.550047664442326,0.641,5,0.0018003120124804,3.692,0.9860815368822409,6.090952335557674
Metal,0.628,,1,0.5388465204957102,0.628,5,0.0018001592356687,3.739,0.983021711557114,6.08915347950429
Plastic,0.415,,0,0.41539561487130605,0.41500000000000004,2,0.0021,0.2569999999999999,0.805206695644132,1.999604385128694
Ceramic,0.5435,,1,0.31077216396568164,0.5435,5,0.0011996320147194,4.696,1.323117892782548,6.232727836034318
Plastic,0.528,,1,0.528598665395615,0.528,2,0.0021003787878787,0.782,0.8399636032757052,2.999401334604385
Ceramic,0.4985,,1,0.28503336510962823,0.49850000000000005,5,0.0011995987963891,4.804,1.294692993315177,6.213466634890372
Glass,0.9915,,1,0.7087702573879886,0.9914999999999999,6,0.0014997478567826,4.026,1.225935289957567,7.282729742612012
Plastic,0.769,,1,0.7697807435653004,0.769,2,0.0021001300390117,-0.2299999999999999,0.8841308636562911,2.9992192564346998
Bioplastic,0.8955,,1,0.2988560533841754,0.8955,7,0.0007001675041876,6.746,2.245170889101338,8.596643946615824
Bioplastic,0.258,,1,0.08603431839847474,0.258,7,0.0006996124031007,7.639,1.3868408916218296,8.171965681601524
Ceramic,0.1635,,1,0.09342230695900859,0.1635,5,0.0011987767584097,5.608,0.8453006407097092,6.070077693040991
Metal,0.193,,1,0.16563393708293614,0.193,5,0.001800518134715,5.305,0.7265637897003409,6.027366062917063
Metal,0.773,,1,0.6632507149666349,0.773,5,0.001800129366106,3.217,1.0127733716355463,6.109749285033365
Plastic,0.8055,,1,0.8062440419447093,0.8055,2,0.0020999379267535,-0.383,0.8888334297585861,2.9992559580552904
Glass,0.3615,,1,0.2585795996186845,0.36150000000000004,6,0.0015006915629322,5.915,1.008144357304267,7.102920400381316
Ceramic,0.092,,0,0.052669208770257395,0.092,5,0.0012010869565217,4.779,0.6026100530752418,5.039330791229742
Metal,0.57,,0,0.48903717826501436,0.5700000000000001,5,0.0018,2.948,0.9676808545072019,5.080962821734986
Bioplastic,0.0855,,1,0.028598665395614873,0.08549999999999999,7,0.0007017543859649,7.88,0.6648591549295774,8.056901334604385
Ceramic,0.451,,1,0.25786463298379414,0.45099999999999996,5,0.0011995565410199,4.918,1.2602530633990408,6.193135367016206
Bioplastic,0.4395,,1,0.14656816015252622,0.43949999999999995,7,0.0006996587030716,7.385,1.782468586893485,8.292931839847473
Bioplastic,0.6145,,1,0.2049571020019066,0.6144999999999999,7,0.0006997558991049,7.14,2.015037511722413,8.409542897998094
Glass,0.277,,1,0.198045757864633,0.277,6,0.0015,6.1690000000000005,0.9293874940028787,7.078954242135367
Glass,0.269,,1,0.19232602478551003,0.269,6,0.0015,6.193,0.9202054459481492,7.07667397521449
Glass,0.556,,1,0.39752144899904673,0.5559999999999999,6,0.0015,5.332,1.1175397585744393,7.158478551000953
Bioplastic,0.1755,,1,0.05862726406101049,0.1755,7,0.0007008547008547,7.754,1.1063671874999998,8.116872735938989
Bioplastic,0.8425,,1,0.28098188751191616,0.8425,7,0.0006997032640949,6.821,2.21139121731515,8.561518112488084
Paper,0.3445,,1,0.14775977121067685,0.3445,9,0.000899854862119,9.38,1.3904597922277797,10.196740228789324
Metal,0.2065,,1,0.1770734032411821,0.2065,5,0.0017990314769975,5.257,0.7452898675382761,6.029426596758818
Ceramic,0.4095,,1,0.23427073403241183,0.4095,5,0.0012002442002442,5.017,1.225054898046485,6.175229265967587
Glass,0.9965,,1,0.7125834127740707,0.9964999999999999,6,0.0015002508780732,4.01,1.226335640544345,7.28391658722593
Glass,0.83,,1,0.5934223069590087,0.8300000000000001,6,0.0015,4.51,1.1969617816882046,7.236577693040991
Bioplastic,0.6885,,1,0.22974261201143947,0.6885,7,0.0007000726216412,7.036,2.087992194275802,8.458757387988562
Metal,0.7515,,1,0.6446615824594852,0.7515,5,0.0017997338656021,3.295,1.0091832554566984,6.106838417540515
Metal,0.721,,1,0.6186844613918018,0.721,5,0.0018002773925104,3.404,1.00322191272052,6.102315538608198
Paper,0.689,,0,0.2955195424213537,0.689,9,0.000899854862119,7.76,1.7420125331405156,9.393480457578647
Bioplastic,0.907,,1,0.30266920877025744,0.907,7,0.0007001102535832,6.73,2.252469223484848,8.604330791229742
Metal,0.342,,1,0.2933746425166826,0.34199999999999997,5,0.0017997076023391,4.769,0.8694002181025079,6.048625357483317
Bioplastic,0.5795,,1,0.19327931363203052,0.5795,7,0.0006997411561691,7.189,1.975932065659028,8.386220686367968
Ceramic,0.2685,,1,0.1534795042897998,0.2685,5,0.0011992551210428,5.356,1.0592572395637458,6.1150204957102
Paper,0.6535,,1,0.28026692087702576,0.6535,9,0.0008997704667176,8.824,1.7185297066934069,10.373233079122974
Metal,0.5885,,1,0.5050047664442326,0.5885,5,0.0018003398470688,3.881,0.9727196092334358,6.083495233555767
Glass,0.6845,,1,0.48951382268827454,0.6845,6,0.0015003652300949,4.946,1.1611262936610607,7.194986177311725
Ceramic,0.7275,,1,0.4161105815061964,0.7275,5,0.0012,4.254,1.4095816401920946,6.311389418493803
Paper,0.5585,,1,0.23951382268827454,0.5585,9,0.0008997314234556,8.995000000000001,1.644999298048575,10.318986177311725
Bioplastic,0.654,,0,0.21830314585319355,0.654,7,0.0007003058103975,6.084,2.0546451033243485,7.435696854146807
Paper,0.5955,,1,0.2554814108674929,0.5955,9,0.0009000839630562,8.928,1.6751930812550282,10.340018589132507
Glass,0.251,,1,0.17945662535748333,0.251,6,0.0015,6.247,0.8981715845130479,7.071543374642517
Paper,0.668,,1,0.286463298379409,0.6679999999999999,9,0.0008997005988023,8.798,1.7284953132708434,10.38153670162059
Glass,0.2955,,0,0.2111534795042898,0.2955,6,0.0014991539763113,5.114,0.9496920955882351,6.08434652049571
Plastic,0.7185,,1,0.719256434699714,0.7184999999999999,2,0.0021002087682672,-0.0179999999999997,0.8770147777519198,2.9992435653002856
Plastic,0.3015,,0,0.3017159199237369,0.3015,2,0.0020995024875621,0.734,0.7505303749406739,1.999784080076263
Paper,0.5345,,1,0.22926596758817921,0.5345,9,0.0008999064546304,9.038,1.623307759119861,10.30523403241182
Glass,0.6825,,1,0.48784556720686373,0.6825,6,0.0014996336996336,4.952999999999999,1.1610192167355873,7.194654432793136
Paper,0.2435,,1,0.10438512869399429,0.2435,9,0.0008993839835728,9.562,1.191378264925373,10.139114871306004
Bioplastic,0.35,,1,0.11677788369876073,0.35,7,0.0007,7.51,1.614555848724714,8.233222116301238
Plastic,0.189,,1,0.18922783603431842,0.189,2,0.0021005291005291,2.206,0.6534640738299273,2.9997721639656816
Ceramic,0.3555,,1,0.20328884652049573,0.35550000000000004,5,0.0011997187060478,5.147,1.1721499292786424,6.152211153479504
Metal,0.476,,0,0.40848427073403243,0.476,5,0.0018004201680672,3.286,0.9361154855643044,5.067515729265968
Paper,0.323,,1,0.138465204957102,0.323,9,0.0008993808049535,9.419,1.354495302818309,10.184534795042898
Ceramic,0.2065,,0,0.11820781696854148,0.2065,5,0.0012009685230024,4.504,0.9463455657492355,5.0882921830314585
Plastic,0.973,,1,0.9740228789323165,0.9730000000000001,2,0.0021002055498458,-1.0869999999999995,0.9059397328362846,2.9989771210676834
Paper,0.905,,1,0.3882268827454719,0.905,9,0.0009,8.371,1.8536463926584008,10.516773117254527
Bioplastic,0.97,,0,0.32364156339370836,0.97,7,0.0007,5.642,2.289671467146714,7.646358436606292
Ceramic,0.466,,0,0.26644423260247857,0.466,5,0.0011995708154506,3.882,1.2716805411030176,5.199555767397522
Plastic,0.895,,1,0.8958531935176359,0.8949999999999999,2,0.0021,-0.7589999999999999,0.8987268463121618,2.999146806482364
Glass,0.5405,,1,0.3863203050524309,0.5405,6,0.0014995374653098,5.379,1.1114074291874936,7.154179694947569
Ceramic,0.6265,,0,0.3584366062917064,0.6265,5,0.0012003192338387,3.496,1.3666011644832603,5.268063393708293
Ceramic,0.845,,1,0.48331744518589137,0.845,5,0.0012,3.972,1.4486108841313938,6.3616825548141085
Ceramic,0.6945,,1,0.3972831267874166,0.6945,5,0.0012001439884809,4.333,1.3965887089044378,6.297216873212583
Paper,0.433,,0,0.18565300285986655,0.433,9,0.0008995381062355,8.221,1.515825129317537,9.247346997140133
Ceramic,0.8145,,0,0.46591992373689234,0.8145,5,0.0012001227747084,3.045,1.4392495578202642,5.348580076263107
Bioplastic,0.29,,0,0.09675881792183033,0.29,7,0.0007,6.594,1.4738856589147284,7.19324118207817
Plastic,0.829,,1,0.8298379408960916,0.829,2,0.0021001206272617,-0.4820000000000002,0.891553208939922,2.999162059103908
Paper,0.439,,1,0.18827454718779793,0.43899999999999995,9,0.0008997722095671,9.21,1.5228538359788357,10.250725452812203
Glass,0.8255,,1,0.5903241182078169,0.8255000000000001,6,0.0015003028467595,4.523,1.1958150935579648,7.235175881792183
Plastic,0.3255,,1,0.3257864632983794,0.3255,2,0.0020998463901689,1.633,0.7644677040188067,2.9997135367016203
Ceramic,0.346,,0,0.19780743565300285,0.346,5,0.0011994219653179,4.17,1.1618245838668375,5.1481925643469975
Bioplastic,0.2635,,1,0.08794089609151573,0.26349999999999996,7,0.0007001897533206,7.631,1.4020365204159266,8.175559103908485
Paper,0.5415,,1,0.23236415633937083,0.5415,9,0.0009002770083102,9.025,1.6292370572207084,10.309135843660629
Paper,0.0805,,1,0.03455672068636797,0.0805,9,0.0009006211180124,9.855,0.5982607155508324,10.045943279313633
Bioplastic,0.758,,1,0.2528598665395615,0.758,7,0.0006998680738786,6.939,2.148161556125895,8.505140133460438
Paper,0.455,,1,0.1951858913250715,0.45499999999999996,9,0.0009,9.181,1.5414015824317777,10.259814108674929
Metal,0.4815,,0,0.41301239275500484,0.48150000000000004,5,0.0017995846313603,3.267,0.9385738177088171,5.068487607244996
Paper,0.181,,0,0.07769304099142041,0.181,9,0.0009005524861878,8.674,1.018610515021459,9.10330695900858
Glass,0.627,,1,0.44828408007626314,0.627,6,0.0015,5.119,1.1435677649308875,7.178715919923737
Metal,0.7825,,0,0.6713536701620592,0.7825,5,0.0018,2.183,1.0144503491318049,5.111146329837941
Metal,0.518,,0,0.4444709246901811,0.518,5,0.001800193050193,3.135,0.9513822988706996,5.073529075309819
Plastic,0.6585,,1,0.6591992373689228,0.6585,2,0.0021002277904328,0.2339999999999999,0.8673612506278251,2.9993007626310773
Bioplastic,0.3365,,0,0.11224976167778837,0.3365,7,0.0006998514115898,6.529,1.5853963620031442,7.224250238322211
Metal,0.4445,,1,0.38131553860819833,0.4445,5,0.0017997750281214,4.4,0.923510596157655,6.063184461391801
Ceramic,0.696,,1,0.39799809342230696,0.696,5,0.0011997126436781,4.33,1.3975957120980091,6.298001906577693
Paper,0.389,,1,0.16682554814108674,0.389,9,0.0008997429305912,9.3,1.4578813862093607,10.222174451858912
Plastic,0.555,,1,0.5555290753098189,0.5549999999999999,2,0.0021,0.669,0.8466443685014178,2.999470924690181
Metal,0.4905,,1,0.42087702573879887,0.49050000000000005,5,0.0018002038735983,4.234,0.9416810029282577,6.069622974261201
Glass,0.572,,1,0.40896091515729266,0.572,6,0.0015,5.284,1.1238584004495222,7.1630390848427075
Metal,0.515,,0,0.4418493803622498,0.515,5,0.0018,3.146,0.9504486277269527,5.07315061963775
Bioplastic,0.892,,1,0.29766444232602485,0.892,7,0.0007001121076233,6.751,2.243097207239602,8.594335557673976
Glass,0.7835,,1,0.5600571973307913,0.7835,6,0.0014996809189534,4.65,1.1870183419988445,7.223442802669209
Plastic,0.743,,0,0.7438036224976168,0.743,2,0.002100269179004,-1.121,0.8805366322092301,1.999196377502383
Ceramic,0.7145,,1,0.4087225929456626,0.7144999999999999,5,0.0012001399580125,4.285,1.4044982666541739,6.305777407054338
Plastic,0.2805,,1,0.280743565300286,0.2805,2,0.0020998217468805,1.822,0.7367163244867302,2.999756434699714
Bioplastic,0.5705,,0,0.19041944709246905,0.5705,7,0.0007002629272567,6.201,1.9644001312982111,7.380080552907531
